"Time","Percentual_Bolha_Flotavel Monitor: Percentual_Bolha_Flotavel Monitor"
19.13714285714305,1.1426773983884544E-6
19.15428571428591,1.1426961175533656E-6
19.17142857142877,1.1419609560714822E-6
19.18714285714306,1.142067793465696E-6
19.204285714285916,1.142062150633868E-6
19.220000000000205,1.142125608020568E-6
19.237142857143066,1.1415986431202525E-6
19.25285714285735,1.1413696569769282E-6
19.270000000000213,1.1411786193607982E-6
19.2857142857145,1.1412131176876464E-6
19.30285714285736,1.1405690179040265E-6
19.318571428571648,1.1402940228338536E-6
19.33571428571451,1.1404323708882945E-6
19.351428571428798,1.1404718278667213E-6
19.368571428571656,1.139979103586065E-6
19.384285714285944,1.1392776996062453E-6
19.401428571428806,1.1394282457591818E-6
19.418571428571664,1.1388594559599992E-6
19.434285714285952,1.1375749023814707E-6
19.451428571428814,1.137315822139271E-6
19.467142857143102,1.1374399390008121E-6
19.48428571428596,1.1374724349843659E-6
19.50000000000025,1.137523370214258E-6
19.51714285714311,1.137406927517346E-6
19.532857142857395,1.1374816495836874E-6
19.550000000000257,1.137575666390796E-6
19.565714285714545,1.1375691437475285E-6
19.582857142857403,1.1376828140944876E-6
19.59857142857169,1.1374704725250818E-6
19.615714285714553,1.1370798164778879E-6
19.63142857142884,1.137037657860776E-6
19.6485714285717,1.136767369840438E-6
19.664285714285988,1.1368588598112249E-6
19.68142857142885,1.1364430708915058E-6
19.698571428571707,1.1365195610264416E-6
19.714285714285996,1.1360270729543223E-6
19.731428571428857,1.135839155604892E-6
19.747142857143146,1.135998133499718E-6
19.764285714286004,1.1360675990461344E-6
19.780000000000292,1.1360233276352165E-6
19.797142857143154,1.1354460047442501E-6
19.81285714285744,1.1350062158935917E-6
19.8300000000003,1.1350443261575536E-6
19.84571428571459,1.1346197754571009E-6
19.862857142857447,1.1344687498073115E-6
19.878571428571735,1.1343300389844367E-6
19.895714285714597,1.1339191105710223E-6
19.911428571428885,1.1340264961139952E-6
19.928571428571743,1.1340130889015125E-6
19.944285714286032,1.1338773257259658E-6
19.961428571428893,1.1333739598631627E-6
19.97857142857175,1.1329641407037158E-6
19.99428571428604,1.1325541236792557E-6
20.0114285714289,1.1323047870276582E-6
20.02714285714319,1.132062350389353E-6
20.044285714286048,1.1318761169669066E-6
20.060000000000336,1.1312274726452686E-6
20.077142857143198,1.131211798479332E-6
20.092857142857483,1.130720190655436E-6
20.110000000000344,1.1305029335868168E-6
20.125714285714633,1.1305298481243744E-6
20.14285714285749,1.1300799494951488E-6
20.15857142857178,1.1302195365855235E-6
20.17571428571464,1.1301234673751315E-6
20.19142857142893,1.1299690716578464E-6
20.208571428571787,1.1297188452019289E-6
20.22571428571465,1.1297633058597352E-6
20.241428571428937,1.129637759176955E-6
20.258571428571795,1.1294226335408295E-6
20.274285714286084,1.1290219492131791E-6
20.291428571428945,1.1289800521951227E-6
20.307142857143234,1.1284210391004014E-6
20.32428571428609,1.1282880830844989E-6
20.34000000000038,1.1280881115635156E-6
20.35714285714324,1.1282269048793689E-6
20.372857142857526,1.128226587888987E-6
20.390000000000388,1.1282685942632774E-6
20.405714285714676,1.12749299956824E-6
20.422857142857534,1.1267798649277903E-6
20.438571428571823,1.126775860418599E-6
20.455714285714684,1.1266063049051785E-6
20.471428571428973,1.1264711490893774E-6
20.48857142857183,1.1262873042165993E-6
20.505714285714692,1.1258232191576643E-6
20.52142857142898,1.1258229034820598E-6
20.53857142857184,1.1257173399465671E-6
20.554285714286127,1.1257688986130523E-6
20.57142857142899,1.1258025788632963E-6
20.587142857143277,1.1254535840687901E-6
20.604285714286135,1.124533620235962E-6
20.620000000000424,1.1243599528098465E-6
20.637142857143285,1.1240887809338548E-6
20.65285714285757,1.1239846453949656E-6
20.67000000000043,1.1240065781931084E-6
20.68571428571472,1.123477254120111E-6
20.702857142857578,1.1235732620078945E-6
20.718571428571867,1.1233586351826657E-6
20.735714285714728,1.1231807663320744E-6
20.752857142857586,1.122703738534429E-6
20.768571428571875,1.1227353362545238E-6
20.785714285714736,1.1225288653770807E-6
20.801428571429025,1.1217197758394419E-6
20.818571428571882,1.1214887241193458E-6
20.83428571428617,1.1212970796208595E-6
20.851428571429032,1.1214204480126575E-6
20.86714285714332,1.1214373031796164E-6
20.88428571428618,1.1211841320174946E-6
20.900000000000468,1.1209448657294512E-6
20.91714285714333,1.1208296211622514E-6
20.932857142857614,1.120811335197132E-6
20.950000000000475,1.1206702411584846E-6
20.965714285714764,1.1198394143493154E-6
20.982857142857622,1.1196972938575009E-6
20.99857142857191,1.1197265005133374E-6
21.015714285714772,1.1194979923900806E-6
21.03285714285763,1.1195391367927677E-6
21.04857142857192,1.1186747482545654E-6
21.06571428571478,1.118540468896798E-6
21.08142857142907,1.1185613434211823E-6
21.098571428571926,1.1181137379864835E-6
21.114285714286215,1.1179498109965978E-6
21.131428571429076,1.117391553192326E-6
21.147142857143365,1.1169287823899232E-6
21.164285714286223,1.1170024909487768E-6
21.18000000000051,1.1170797856785176E-6
21.197142857143373,1.1166704535940563E-6
21.212857142857658,1.1165340300895875E-6
21.23000000000052,1.1165532289814964E-6
21.245714285714808,1.1159098948987546E-6
21.262857142857666,1.1153369475139063E-6
21.278571428571954,1.1153333124071582E-6
21.295714285714816,1.1153519019696806E-6
21.312857142857673,1.1148111800338515E-6
21.328571428571962,1.1144513611239744E-6
21.345714285714823,1.1138582258648852E-6
21.361428571429112,1.1139479919931929E-6
21.37857142857197,1.1134305876496811E-6
21.39428571428626,1.1132662869488064E-6
21.41142857142912,1.1130634354751982E-6
21.42714285714341,1.1128314149414748E-6
21.444285714286266,1.1126275048320193E-6
21.460000000000555,1.1125835528629356E-6
21.477142857143416,1.11241630790654E-6
21.4928571428577,1.111825068850105E-6
21.510000000000563,1.111902412113697E-6
21.52571428571485,1.111908948973202E-6
21.54285714285771,1.1116816479480513E-6
21.56000000000057,1.11170008510502E-6
21.57571428571486,1.1115807539731691E-6
21.592857142857717,1.111300206301321E-6
21.608571428572006,1.1113335863216037E-6
21.625714285714867,1.1111961598162621E-6
21.641428571429156,1.1111562809303633E-6
21.658571428572014,1.1109696161578297E-6
21.674285714286302,1.110900071068989E-6
21.691428571429164,1.110457504224801E-6
21.707142857143452,1.1105238969705482E-6
21.72428571428631,1.1103932921690712E-6
21.7400000000006,1.1100815814513548E-6
21.75714285714346,1.1098814573141032E-6
21.772857142857745,1.1098869035637919E-6
21.790000000000607,1.1098520427627894E-6
21.805714285714895,1.1096295358030796E-6
21.822857142857753,1.1096225003443945E-6
21.840000000000614,1.109713147978366E-6
21.855714285714903,1.10960934499923E-6
21.87285714285776,1.109600684575683E-6
21.88857142857205,1.1096544367325702E-6
21.90571428571491,1.109810331271151E-6
21.9214285714292,1.1098855976073378E-6
21.938571428572057,1.1095145817859525E-6
21.954285714286346,1.1094522665992506E-6
21.971428571429207,1.1089197641692952E-6
21.987142857143496,1.1087353638951054E-6
22.004285714286354,1.1080026505364182E-6
22.020000000000643,1.1080741593135866E-6
22.037142857143504,1.1079362400111967E-6
22.05285714285779,1.1075536593281875E-6
22.07000000000065,1.1073703423996208E-6
22.08571428571494,1.1072556474200946E-6
22.102857142857797,1.1067213220142757E-6
22.12000000000066,1.1067471758266659E-6
22.135714285714947,1.1058560150643168E-6
22.152857142857805,1.1058554358681803E-6
22.168571428572093,1.1058993684682994E-6
22.185714285714955,1.1057863151833033E-6
22.201428571429243,1.1058856156716528E-6
22.2185714285721,1.105728250633755E-6
22.23428571428639,1.1054248458065173E-6
22.25142857142925,1.1052843385585608E-6
22.26714285714354,1.105204198832792E-6
22.284285714286398,1.1050656653930551E-6
22.300000000000686,1.1051060257116067E-6
22.317142857143548,1.1046948160782648E-6
22.332857142857833,1.1047847009319704E-6
22.350000000000694,1.1044289779628636E-6
22.367142857143556,1.104010619927588E-6
22.38285714285784,1.1038227037106645E-6
22.400000000000702,1.103838628402791E-6
22.41571428571499,1.1031455148917978E-6
22.43285714285785,1.1031904945942096E-6
22.448571428572137,1.10313849525459E-6
22.465714285715,1.1029760434571368E-6
22.481428571429287,1.1030238065244021E-6
22.498571428572145,1.1031939240466479E-6
22.514285714286434,1.1029721169614143E-6
22.531428571429295,1.1023161770521623E-6
22.547142857143584,1.1016813547656376E-6
22.56428571428644,1.1014901559795971E-6
22.58000000000073,1.1013221905004738E-6
22.59714285714359,1.1009238499884353E-6
22.612857142857877,1.1010301222184794E-6
22.630000000000738,1.100603265843158E-6
22.6471428571436,1.1006195063308156E-6
22.662857142857884,1.1004922770446508E-6
