Run,N_estagios,pos_alimentacao,razao_refluxo,corte_pct,pressao,z_propeno,F_alimentacao,pureza_topo,pureza_fundo,recuperacao,grau_produto,Q_refervedor,Q_condensador,T_condensador,T_refervedor,precisa_refrig,diametro,altura_total,n_cascos,alfa_topo,alfa_fundo,N_min,R_min,R_sobre_Rmin,CAPEX,CAPEX_anual,OPEX,custo_total,lucro,convergiu,Solved
196,130,0.6992907855098135,8.799168802957983,97.41672203030301,15.1256937510781,0.6395437435102416,1000,89.96621015017925,79.03482919503375,87.64213286319837,0,22.17084138965167,22.17084138965167,35.88173884063815,44.16722845730868,1,3.260613337200356,95.2,2,1.095920183443654,1.170029154261801,28.31999849604176,8.654457133192965,1.016721056854045,21.09854847290806,2.773905854574521,8.147045182650666,10.92095103722519,-79.41394565820005,1,1
197,110,0.5445485292500816,17.60958219684288,99.33156743754195,18.0962189750392,0.71812361753562,1000,97.59834149261575,92.34964807489148,96.9459623976601,1,45.46024455146286,45.46024455146286,43.87473993829053,52.34216509619961,0,4.676637605225443,81.39999999999999,2,1.076497377900886,1.171784052914812,53.35455254392251,11.7714377748312,1.495958483040565,31.65747958841398,4.162128408223678,12.58097114546884,16.74309955369252,11.18189646551466,1,1
198,140,0.3069842141815461,15.04354647193477,98.00419156751133,14.40450554071367,0.7517137689579512,1000,97.32665108025873,86.82146892085531,95.3841975709401,1,43.53057855808536,43.53057855808536,33.77534827820199,42.01053588440703,1,4.572313153841539,102.4,2,1.089252232212139,1.179430763433839,43.7484623593628,10.12767058097445,1.485390579369272,32.19552046529421,4.232866674426915,15.9960366008111,20.22890327523801,10.9704998808062,1,1
199,180,0.3500541834228672,22.84403096997738,98.42972173929205,18.29065693477914,0.603033573517017,1000,98.24436644024492,95.10620817548731,96.7016565116635,1,48.27905144663566,48.27905144663566,44.36461083321365,52.84272654186168,0,4.821139870685197,130.6,3,1.075034809500026,1.17344999136773,60.19474773735434,13.19547140947794,1.731202339127434,41.97462434908095,5.518562396602329,13.36106655768493,18.87962895428726,-7.496274179594815,1,1
200,210,0.3537982892901637,22.03869415616244,98.23001056699769,16.18380479665846,0.7934816623097984,1000,99.54711058819905,92.03196393443946,97.78513724992879,2,63.8746966512631,63.8746966512631,38.84668549134216,47.20131338869805,1,5.533000911388828,151.6,3,1.080484635055241,1.177945661274695,65.00856739303853,11.70570231703412,1.882731472172479,51.58898817761001,6.782599121508379,23.47182186278415,30.25442098429253,59.21816590815435,1,1
201,200,0.6861348979939706,16.47543218876794,99.40875953910195,21.41792559844069,0.827097643712489,1000,98.90541803806457,92.18759419016496,98.32064918860316,1,45.94243396295879,45.94243396295879,51.78502536969955,60.41859437020923,0,4.747412389391333,145,3,1.063688691696193,1.160475569262609,66.21851211379941,13.49689007172622,1.220683587197711,39.38553780976051,5.178165410589613,12.71441545780231,17.89258086839192,24.99394717278184,1,1
202,210,0.5992955802419222,8.033002672299743,97.52198031475072,20.25191103712655,0.8068896255719942,1000,92.46665602015099,62.80036818704207,90.1753140816799,1,23.29350600071895,23.29350600071895,49.11280746073373,57.69179586017054,0,3.365856214117867,151.6,3,1.075615012715865,1.137292684021797,30.07961679340803,8.023311244625601,1.001207908727289,27.99975775348194,3.681233903781754,6.446400140678969,10.12763404446072,28.26351418707084,1,1
203,170,0.5545459534781054,17.01338594026119,97.44282939244827,16.78056650996208,0.7564824905792484,1000,99.20080569487783,90.39963674623321,96.66407184919392,1,46.67959863106283,46.67959863106283,40.45870812531138,48.85010885842303,0,4.731295605519074,123.4,3,1.078913113442904,1.174544176934819,59.65129841683447,11.86803667953199,1.433546794610353,46.96956864199537,6.17526658813381,12.91842332248454,19.09368991061834,12.08938879536267,1,1
204,200,0.3185279691549949,14.02747504613549,99.69096460862349,18.84748029531725,0.7358583277666708,1000,96.49869365231045,89.50546403958832,96.20047853670881,1,37.18426575228029,37.18426575228029,45.74754689134534,54.25555640832437,0,4.235982390358764,145,3,1.075343756602635,1.166823491280593,48.12009973312754,11.32664517559546,1.238449234408726,37.16376205964577,4.886060161325254,10.29062159939106,15.17668176071632,15.58916320609021,1,1
205,170,0.5072971448116004,19.20021898847073,99.88085287768054,16.3422336862348,0.6036105949172051,1000,99.00449749930938,98.30751993455067,98.88653648957211,1,43.18489871455749,43.18489871455749,39.27869121248858,47.64323029883457,1,4.54968869809548,123.4,3,1.080633833011147,1.182647843659856,70.61924976628781,12.77269193776831,1.503224150556429,36.86615322007056,4.846932403151233,15.86901078097606,20.71594318412729,-8.103332371773593,1,1
206,120,0.5303124616540968,12.95041125030071,97.73416031004948,20.40651006356999,0.7692968824802432,1000,95.62550597835089,79.72009884277882,93.45878531017739,1,34.26199712772193,34.26199712772193,49.4731759740564,58.05961690018711,0,4.084218988435039,88,2,1.071187609346602,1.152895778288455,42.20469100623765,11.04761049251816,1.172236408866079,24.75610443096087,3.254778550556635,9.481893498439952,12.73667204899659,20.64554622616909,1,1
207,110,0.5572173068746924,16.03613461624458,97.6872543703733,17.95212120358832,0.7453421658506384,1000,97.49111891057439,86.94163274048698,95.23639731869592,1,42.60182664578887,42.60182664578887,43.50930459829948,51.96872023045103,0,4.526128307822658,81.39999999999999,2,1.07711604387014,1.167605421242365,48.47042742113285,11.44401616329027,1.401268085209872,30.90476170540376,4.063165745213658,11.78991351813325,15.85307926334691,14.15755853865338,1,1
208,260,0.6009727081385441,22.58938092507422,99.51221162555018,15.58162749102525,0.6734754035291495,1000,99.96845930105442,98.9398380073317,99.48082477846729,2,56.90275055383759,56.90275055383759,37.17679723359493,45.49272535981805,1,5.222447259391098,187,4,1.081979414708226,1.185722023264593,101.1256074357641,12.26079199630693,1.842407972656118,56.40061568454185,7.415201962819878,20.90986407018352,28.3250660330034,38.66136729231607,1,1
209,170,0.5395296533340588,21.95495289858431,97.14779163432389,21.83120359798148,0.6494725080755074,1000,98.48975574674118,92.39858251973345,95.68062269399869,1,45.90071437889008,45.90071437889008,52.70782457813641,61.35987602229812,0,4.753585378154008,123.4,3,1.062820367649213,1.159264818885271,63.96809004943137,14.30924478997756,1.534319471140918,35.637053655702,4.685338041253076,12.70286970197657,17.38820774322964,-0.8265573864164799,1,1
210,130,0.386664798251167,13.01522005859762,98.00287503104063,17.88183787684888,0.8729973729444668,1000,97.80095286912571,74.90327803294976,95.84774561949622,1,41.24073795954725,41.24073795954725,43.33031554112597,51.7857973582515,0,4.452738446117851,95.2,2,1.076964888780207,1.156937166221051,44.4553049590276,10.36307823107751,1.255922204617416,32.6383293746952,4.291084434185241,11.41323676117817,15.70432119536341,31.88544874219629,1,1
211,140,0.6093830159294419,19.74414743489027,98.0327211211595,14.76729683725908,0.818830132531724,1000,99.69308455938753,90.58572291541208,97.7318435631861,2,60.89569704936125,60.89569704936125,34.84411427094886,43.10494769404301,1,5.405537786659091,102.4,2,1.085064692331896,1.181474467140914,64.79273205120987,11.21721022906005,1.760165587673464,39.08699275798254,5.138914565061329,22.37713880907194,27.51605337413327,66.73118485110624,1,1
212,160,0.5056352826289832,8.988384154308587,98.68074032326567,16.26636998550594,0.7978226458941819,1000,94.89861930451244,76.16937488896073,93.64666008625038,1,27.92665470429435,27.92665470429435,39.07219676284791,47.43200355578881,1,3.658598482326247,116.8,2,1.086013448546556,1.163550420893867,34.91851882889642,8.7314968573044,1.029420762694232,26.6729872043663,3.506798368626587,10.26211471533803,13.76891308396462,24.52356789212972,1,1
213,160,0.5014251109758392,9.08611941780895,99.42856495511619,20.60075677143037,0.8621444341334514,1000,95.23833117472745,67.96205519831396,94.69410597423254,1,28.12769808802558,28.12769808802558,49.92327294680427,58.51898175197272,0,3.703072354707521,116.8,2,1.071015349563316,1.141183925424167,37.35236731091125,8.906891474614071,1.020122389916359,25.44104623303992,3.34483043622401,7.784246686867452,11.12907712309146,36.79074571727038,1,1
214,110,0.4752505765450187,14.11016719124094,97.20491201916178,14.73276502973028,0.8732717220853782,1000,98.68240234971042,76.44963565539695,95.92414238243126,1,46.93809217800158,46.93809217800158,34.74319573415238,43.00161837581089,1,4.745962842383369,81.39999999999999,2,1.086450784492663,1.168968176215139,45.96419578589304,10.11059709602353,1.3955819876148,30.23222788024744,3.974745183135845,17.24818427234298,21.22292945547882,25.41627935757428,1,1
215,260,0.6552742833673953,14.19594675441459,97.67820596153064,21.26888054831326,0.8438454899242613,1000,98.57031356067951,82.14671442352189,96.2817138967271,1,40.17667746636059,40.17667746636059,51.44918943692835,60.07598547757374,0,4.436851306741461,187,4,1.064610435319204,1.152193757028702,56.39052068025534,13.03464269546387,1.089093662640623,44.33441803498474,5.828813385163071,11.11876156655707,16.94757495172014,26.28653720218752,1,1
216,170,0.5571306354288011,11.83751224078611,97.85445448773508,17.81674659879506,0.8199002140974161,1000,97.51470088378559,81.01527870877322,95.42247859517498,1,35.47012781644217,35.47012781644217,43.16410696873515,51.61592951521152,0,4.129064110307178,123.4,3,1.077541826808232,1.162782004246494,45.41608800181204,10.75855296334975,1.10028851288012,35.35439789792483,4.648176221219148,9.816239639440981,14.46441586066013,25.79009713468913,1,1
217,160,0.4968893643046729,11.00137417979166,98.4274274851937,16.81542103735544,0.7750775141271065,1000,96.30838882894167,82.98201174544093,94.79386957676496,1,32.16444700068452,32.16444700068452,40.55159939227173,48.94510159258721,0,3.927493835044853,116.8,2,1.082414694568628,1.16792064147212,41.34339730660135,10.09270088418974,1.090032718300942,35.60893663277922,4.681641390054589,8.901403492616106,13.58304488267069,21.2716126519,1,1
218,220,0.6062244479821994,10.20760674205422,99.72571169194082,14.48726267377846,0.6830591447327519,1000,95.55077569875159,89.9060313281008,95.28869109275007,1,28.07210599669423,28.07210599669423,34.02082050577553,42.26192081109167,1,3.671362764801627,158.8,3,1.091186921219485,1.181832189200366,41.31415477691012,10.04363783727466,1.016325648877047,33.02695474914452,4.342178479958363,10.31556321691857,14.65774169687694,8.911540236720212,1,1
219,190,0.4329626056697219,17.24632951113954,98.82754220322681,19.36930056633428,0.7526021005952731,1000,98.40509010877767,91.92631927348781,97.25133195737563,1,45.29196091909861,45.29196091909861,47.01777811136373,55.55287279629067,0,4.681086828043838,137.8,3,1.071205897410106,1.167142990921887,58.6956109523874,12.46937872084118,1.383094530789591,39.68348659830256,5.217337863138254,12.53439921115748,17.75173707429573,14.35154442861548,1,1
220,200,0.3987076436453499,22.62869494551047,98.61429222360093,14.94420570635051,0.833906297376682,1000,99.79313279786666,92.53772155300015,98.41029159637436,2,70.81486296718035,70.81486296718035,35.35850968262645,43.63159608819888,1,5.828186944741321,145,3,1.084343824715435,1.182543781120186,69.95199301898329,11.32266340632611,1.998531099393764,53.34575215117798,7.013567516213026,26.02210164500654,33.03566916121957,65.21771314220872,1,1
221,200,0.6914286690584384,18.7889286143966,98.16657504951694,17.35805863523111,0.8253917354827048,1000,99.82668178069591,91.28430519246439,97.99643448968929,2,55.72605017760048,55.72605017760048,41.98056980870945,50.40615875719942,0,5.172271628550607,145,3,1.076183803370885,1.173359562389449,74.62667272878132,12.3088040523341,1.526462565697736,52.07227584901071,6.846138776990531,15.42199863315034,22.26813741014087,73.51245797219295,1,1
222,230,0.5949976759381592,18.42499286742508,97.63862675545025,18.76372838093154,0.6104742380400421,1000,99.36195558413581,95.48976728717923,97.0156489497106,1,39.12109434844628,39.12109434844628,45.54138764226951,54.04496759311451,0,4.344080705068582,166,3,1.072041192145623,1.172178767173258,70.92617582178582,13.71943108527905,1.342985197629303,41.40830930065134,5.444106818277132,10.82663245728468,16.27073927556181,-4.570227889950068,1,1
223,140,0.3859298534373753,11.78079737721756,97.12044581675862,18.14319568096288,0.6366541587549028,1000,92.39685342622749,82.87966020580616,89.73623596820916,1,27.03779000299765,27.03779000299765,43.99343163284453,52.46345189403684,0,3.606941964191553,102.4,2,1.08279253408657,1.163363634062291,35.29994814066399,10.45287720170653,1.127038723395147,25.83941794215226,3.397205869426087,7.482618257362923,10.87982412678901,4.182407588497306,1,1
224,200,0.6926487745658494,8.01632483432442,98.66929167481652,20.45685891840979,0.7540217865239829,1000,90.24591458014348,67.73470104392065,89.04500468168756,0,21.88888280880658,21.88888280880658,49.59012725983297,58.17898061195268,0,3.265045055158462,145,3,1.077649749230324,1.141447449158524,28.65040826868212,7.996573320223537,1.002469997248813,26.22392722179571,3.447758756669054,6.057675354394526,9.505434111063581,-77.62843569701805,1,1
225,170,0.5429556656987407,10.52472713891417,99.39639128738128,16.7333443250265,0.838812897783774,1000,97.20589707901519,82.94199626045189,96.61915381506707,1,33.810726273645,33.810726273645,40.33263800038304,48.72118360980886,0,4.02651790602827,123.4,3,1.081571204155887,1.168160820005998,43.88235161932718,9.89603164440609,1.063530061048608,39.05786157194514,5.135084578007782,9.357005793810339,14.49209037181812,30.07894347661504,1,1
226,130,0.6312953144849278,21.49322301875427,98.21769057687125,18.85463010032661,0.7772318056541495,1000,99.17527298764495,91.484914412604,97.40766275177248,1,57.90980682773019,57.90980682773019,45.76511668437371,54.27350327400063,0,5.286371929981861,95.2,2,1.071970120479341,1.168497811041955,63.61793470390227,12.60142435723744,1.705618540368411,37.01862733531609,4.866978750960124,16.0263460068849,20.89332475784503,13.89296457126941,1,1
227,250,0.5854750854963436,13.73631438994035,97.49533947511699,21.06121564495936,0.7602464243846248,1000,97.53797480195644,85.59082762040843,95.09497965032151,1,35.19078568882765,35.19078568882765,50.97852713866291,59.59578924715623,0,4.149046467832941,179.8,3,1.066601578610615,1.155961774777837,52.155727068018,12.64379081053377,1.086407913241999,38.70916755698293,5.08924045888268,9.738932636764085,14.82817309564676,16.99458051824037,1,1
228,180,0.4055714238361455,17.3890312462002,98.48306549355377,19.28420361196436,0.6039488934216555,1000,96.99883909479432,93.33386114807706,95.52743023371312,1,36.56614651500811,36.56614651500811,46.81228204776232,55.34301910595707,0,4.205119431081276,130.6,3,1.073251211220434,1.168621590675673,53.9900223029374,13.0858771993034,1.32883955590886,34.1863717339218,4.494611409934401,10.11955916087344,14.61417057080785,-3.015131929944455,1,1
229,180,0.457973528223671,14.76721581852809,99.22589997235707,17.89563388057798,0.6861391620400361,1000,97.47773705420191,92.95563122156561,96.72316186471963,1,36.91025913539623,36.91025913539623,43.36548851936743,51.82174392630014,0,4.212568395394547,130.6,3,1.077322739613642,1.172971918605681,53.28066528457938,11.91204023392122,1.239688208614034,36.9667973629887,4.860164468742274,10.21479118152379,15.07495565026606,8.371190312319625,1,1
230,210,0.4999077411809936,18.93304517838359,97.93118868397633,20.94840845953114,0.8286057048229035,1000,99.19113184888069,87.42633538527093,97.1390544886991,1,52.23739967965557,52.23739967965557,50.72149990860214,59.33353493492035,0,5.052865107462721,151.6,3,1.064908816837819,1.157952874713629,64.41030721685387,13.49430667427621,1.403039491793608,43.82562917969362,5.761920992719746,14.45652623667908,20.21844722939883,21.21045174257412,1,1
231,120,0.3387204479461536,23.66074430866539,99.15135576081148,17.27598896644264,0.6948905548295472,1000,97.72388323056911,93.06141942061747,96.89455512522159,1,59.14823885772871,59.14823885772871,41.76649112042418,50.18730182755604,0,5.328225789715187,88,2,1.079098785723063,1.175145200718219,53.5187983305623,11.72590764797043,2.017817726268781,42.18228030064513,5.545863708847611,16.36907794308022,21.91494165192784,2.649411073524825,1,1
232,130,0.5722566873567179,17.74948328914866,97.66705980554165,18.0038710523434,0.864463597544725,1000,99.1619905649106,82.503512011388,96.84860062939681,1,54.31218786946224,54.31218786946224,43.64078001180854,52.10308069226653,0,5.110911430975476,95.2,2,1.074847912096548,1.163494727888467,56.56631121357588,11.92805261093826,1.488045355607506,37.84316564679927,4.975383916959155,15.03071695224744,20.00610086920659,25.96312635256283,1,1
233,220,0.3904748245634139,14.22938971987739,99.61732249093438,18.99262786180526,0.8234356973659945,1000,98.20603367285568,90.058318853188,97.83022126944427,1,42.01351006880561,42.01351006880561,46.10331828352679,54.61894986395271,0,4.504189495953591,158.8,3,1.072722109000851,1.166811704032473,55.29680899449209,11.74333838626344,1.211698858692684,41.69705279574013,5.482069016128115,11.62709886650839,17.10916788263651,25.54354042966703,1,1
234,120,0.611673664424941,20.10552665214986,97.11197921022249,14.43720871044882,0.6568371315584751,1000,99.1792452909466,93.31600357374693,96.31492806779963,1,49.55036948085196,49.55036948085196,33.87247144344468,42.11000005729915,1,4.878007964638417,88,2,1.086820917412836,1.184906969403333,58.75931278576305,11.70498076616317,1.717689849629743,32.30270830172104,4.246959064118337,18.2081091052304,22.45506816934873,-4.965638117200363,1,1
235,200,0.4032488374225795,14.37605792186782,99.72958501222548,21.19554502297007,0.8832164333888562,1000,98.2446444945985,85.02162721045808,97.97897625119933,1,43.51104833710829,43.51104833710829,51.28334484820414,59.90678704746915,0,4.615950344121165,145,3,1.065265322460505,1.155006792314611,55.57405356912005,12.26148965248968,1.172456066049754,38.30421386660181,5.035999667743794,12.04153759046693,17.07753725821072,33.92574890156556,1,1
236,120,0.4963647218775004,20.65677059437335,99.79123626358458,17.46647028703988,0.8748610740168952,1000,99.2636366300965,93.49814551377014,99.05641015336568,1,65.56931756892293,65.56931756892293,42.26227065770115,50.69413172495507,0,5.611248520031283,88,2,1.076527458972565,1.174873146263202,64.44990750028884,11.75448448927761,1.757352320573171,43.41641633328651,5.708120234251772,18.14609007280752,23.8542103070593,26.01425390200033,1,1
237,120,0.3982857100876048,22.12212765694037,99.05849530601127,17.62135757079907,0.7113849426769652,1000,98.04730474209443,93.07239037876379,97.1241847656182,1,56.33252150995374,56.33252150995374,42.66260613179924,51.10335053456453,0,5.20208022236256,88,2,1.077532505944079,1.173992995916959,55.41924854885021,11.86764602495856,1.86407039866338,38.92582306180364,5.117724976384897,15.589837552808,20.7075625291929,6.010943094858796,1,1
238,200,0.3589935170352458,15.95802648368478,98.66081513809972,17.25635362512805,0.7840051890801871,1000,98.52002347234441,90.31012917510083,97.20065823206215,1,45.68029416962815,45.68029416962815,41.71516609266604,50.13482971689058,0,4.682381679917263,145,3,1.078167633276224,1.172867243803922,54.79342944229116,11.5099765928382,1.386451688669312,47.07492303520463,6.18911792812071,12.64186914379736,18.83098707191807,17.37412752372539,1,1
239,210,0.5870191727180034,19.83855678956956,97.37251931694975,21.98632619065977,0.8344708119032672,1000,99.33558332111534,85.42355105100523,96.72556005795774,1,53.48195151187469,53.48195151187469,53.05106144008442,61.70993955235082,0,5.134690793164246,151.6,3,1.06123674945833,1.152702906072786,67.23640673828679,14.20898596497461,1.396197929850303,43.80889976372675,5.759721513217461,14.80095180773961,20.56067332095708,21.02532697322454,1,1
240,230,0.4437160301032476,16.36258589902893,98.57209857594354,18.5439442936685,0.7388688386510359,1000,98.7809123285264,92.8485519315184,97.37041827469139,1,42.9169397497483,42.9169397497483,44.9972914527691,53.48913576726852,0,4.547804402725804,166,3,1.07351017589231,1.170701085109012,60.89577164493251,12.41405213258773,1.318069694268162,44.07237778631312,5.794361963973707,11.87712001927701,17.67148198325072,12.28639356004317,1,1
241,140,0.3726421037681401,18.8334832781218,99.01966684123991,20.63888090143725,0.8380100474390667,1000,98.11014316908621,85.95976078262699,97.14833690349268,1,53.49842815964918,53.49842815964918,50.01126415605319,58.60877955019021,0,5.10768782458399,102.4,2,1.067305878467098,1.157707396504136,54.46224989112459,12.30871607351845,1.530093241702198,34.303001602675,4.509945179277262,14.80551166508904,19.31545684436631,24.67120245127192,1,1
242,130,0.6559494906357489,9.01715689977631,97.29024995114095,17.77755992103182,0.7477124140035594,1000,92.74398322927455,73.19924188696281,90.23085309840543,1,25.11475231475518,25.11475231475518,43.06383884290722,51.51345091780723,0,3.474233897408472,95.2,2,1.083594740647599,1.155686796372602,31.58312790269615,8.777904117219588,1.027256253812044,24.76611222612769,3.256094313185532,6.950423987267448,10.20651830045298,19.94696299948245,1,1
243,140,0.5509258641703054,15.06969117705896,97.52640443957306,16.83504847617075,0.8758764992957236,1000,99.09317025630322,79.8257402840696,96.64200599615698,1,48.2045410266814,48.2045410266814,40.60384890678444,48.9985323017882,0,4.808147613463709,102.4,2,1.078865122317834,1.165002903641699,53.09201028685492,11.29855281677535,1.333771804357499,42.69351580848604,5.613077771942389,13.34044604733066,18.95352381927305,28.39199788259027,1,1
244,200,0.6301664498812518,13.44636067156121,97.27490250305551,19.63918399266154,0.8006710725576617,1000,98.04900620780811,83.26260128994845,95.37707519386018,1,37.34298253000554,37.34298253000554,47.66535422424602,56.21412000810813,0,4.253675885051285,145,3,1.070744425031158,1.158675452216761,51.21217429166806,12.06487138020707,1.114505098961978,36.26058229774878,4.76731570682042,10.3345459385706,15.10186164539102,21.9012256434251,1,1
245,120,0.4563978846929036,15.77520031682029,97.76747455475422,15.79950985308178,0.7607868377462961,1000,97.97328755538348,87.48643674936025,95.78600898116572,1,44.71883411184901,44.71883411184901,37.78619990171802,46.11632256598625,1,4.629487421246125,88,2,1.083752057073964,1.1753211089145,48.12941680723814,10.82947186571971,1.456691564688034,30.49135781218805,4.008813973992643,16.43268090830078,20.44149488229342,11.71222384380893,1,1
246,130,0.5639502334040589,18.45570798999444,97.85232121405765,16.44039224546589,0.7132188333836385,1000,98.82780655085482,92.2216174708435,96.70530271494997,1,48.05498049714036,48.05498049714036,39.5448664020841,47.91549157175825,1,4.799561154541153,95.2,2,1.08052556457796,1.177243910877055,57.41206250413911,11.80010168049609,1.564029572770472,33.00035229358988,4.338680954652117,17.65860350001584,21.99728445466796,3.777301001488086,1,1
247,120,0.5306934632915071,18.65977542822808,98.76342963649438,19.5791887909323,0.6263719797165133,1000,96.92600039014148,92.9827055729321,95.72744219478565,1,40.41463411863862,40.41463411863862,47.52193851723149,56.06768461068782,0,4.42440933453899,88,2,1.072350088821725,1.167333013154518,53.74617895658064,12.90625194879908,1.445793519470567,28.01595041344443,3.683362813944875,11.18461527688618,14.86797809083105,0.02114246324630454,1,1
248,150,0.5952049836207181,15.50649753749371,98.76193157525621,15.88450627365336,0.686422029462154,1000,98.61863034258403,94.45379756725852,97.39766421939771,1,40.03846532045365,40.03846532045365,38.0223138369123,46.35791407802287,1,4.380498658561809,109.6,2,1.082657481883416,1.180996331254016,57.80182601802145,11.70885485962612,1.324339375916463,31.76512216383716,4.176280584168447,14.71280138975603,18.88908197392448,4.116454699493237,1,1
249,250,0.5846109504749066,21.83495115229487,98.19839570722063,18.16153803465702,0.7989913708038395,1000,99.90749976191262,92.98041524081059,98.10756195739346,2,61.2753127553769,61.2753127553769,44.03971691916962,52.51074832857421,0,5.430133065339156,179.8,3,1.073379945176487,1.172098636456312,83.34604398229581,12.73335185829704,1.714784244972171,57.64180567938811,7.578385899277133,16.95773855400804,24.53612445328517,65.9692340285293,1,1
250,170,0.5487675995373167,9.962718415044248,99.29097801292858,14.10287799486332,0.6698855314728571,1000,94.44636108879601,87.55050747482998,93.77671562268758,1,27.0132622256054,27.0132622256054,32.8720643248792,41.08537938392681,1,3.603550919017223,123.4,3,1.093849804011633,1.181082816602025,37.35618727886159,9.658418302940245,1.031506205525533,28.12719525273362,3.697988593125454,9.9264734258358,13.62446201896125,7.783922484718143,1,1
251,220,0.4228936097613535,10.97720270530134,97.31822638672998,21.47003103423864,0.7228074137303978,1000,93.07260146468208,77.03359353952106,90.57660499741826,1,26.90870974505761,26.90870974505761,51.90204851537243,60.53797173181459,0,3.634039103588279,158.8,3,1.070771898419854,1.146851763214751,37.07981988756704,10.61018582866371,1.034590994216721,30.63334585766173,4.027481678603924,7.446895726245542,11.47437740484947,15.33689534178365,1,1
252,250,0.334842656413,20.25924557719007,99.75988116385219,17.78698783990927,0.8460929631161503,1000,99.55401439788285,96.28314082093246,99.3149664571722,2,61.83302986963062,61.83302986963062,43.08797653991542,51.53812094819176,0,5.451436919642546,179.8,3,1.075084446165991,1.176122468862529,73.84282726293955,12.2512368674377,1.653648998578803,59.34241576687415,7.801971530491688,17.11208490632071,24.91405643681239,77.78390016085979,1,1
253,110,0.4756217269662767,9.027303834576159,97.80200625121277,17.70649940352142,0.8016575658754679,1000,93.94569687429339,69.86130684255649,91.88077632974182,1,27.13425325185169,27.13425325185169,42.88161663737964,51.32720582046613,0,3.61084075167069,81.39999999999999,2,1.082350436847558,1.152748853431376,32.38049936472486,8.447103524913031,1.068686302701505,24.44317268631671,3.213636232180312,7.509314139939115,10.72295037211943,27.19015082543209,1,1
254,120,0.5777704367822036,19.15087762213498,99.18677162854374,18.24110758097656,0.782125735040009,1000,98.68931013604458,92.62899870595187,97.88674066642379,1,53.3787731733407,53.3787731733407,44.24012400804037,52.7155280443065,0,5.068910513271836,88,2,1.074643561624376,1.171533648617285,59.50838274334588,12.01404667532117,1.594040554334955,35.48214940483807,4.664972194336086,14.77239754647813,19.43736974081422,17.05763353760722,1,1
255,110,0.541712278227508,17.28511304055527,98.07880261603194,16.41630909801088,0.719343460529577,1000,98.0460829912486,90.62562001928009,96.16242420973755,1,45.67857253913505,45.67857253913505,39.47966475221085,47.84880054008283,1,4.679335611175044,81.39999999999999,2,1.081586613885774,1.175963048306078,51.42564956501405,11.38133610023215,1.51872441761936,29.83349435547826,3.922322180662825,16.7853527890475,20.70767496971033,6.14931760832366,1,1
256,260,0.3391342100488953,14.57350332552567,99.32128646528894,14.22995420607366,0.7108857452565338,1000,98.83541841482274,95.56114475104292,98.16460905295303,1,40.63516417533587,40.63516417533587,33.2542829524192,41.47687533067779,1,4.41878262404873,187,4,1.087949713287254,1.187485263154914,58.64508318828669,11.09205438405421,1.313868722684622,46.51670996467963,6.115727547430891,14.93206832896342,21.04779587639431,5.818270265528463,1,1
257,120,0.6531425300408155,22.74676659972966,97.17683508260463,19.83592847981863,0.8152243572818348,1000,99.11450870290437,85.54792798494988,96.31634266515519,1,62.1839078484743,62.1839078484743,48.13352370790068,56.69211542050425,0,5.492234747461326,88,2,1.068746356986281,1.160044544189478,60.44462921563623,12.89245971848238,1.764346532502276,35.56680679258424,4.676102420844494,17.20918921737244,21.88529163821693,16.91058405216859,1,1
258,140,0.3542418147092685,11.26880159949139,97.40088803969796,17.44875664273463,0.8713979138205294,1000,97.25356661820025,69.61406219593049,94.72583753640632,1,36.12519401153011,36.12519401153011,42.2163272437453,50.6471665710722,0,4.164901019108823,102.4,2,1.079105726049426,1.153378190713032,40.17774701214877,9.645159664804554,1.168337486481592,32.79692644454997,4.311935789962319,9.997527025377584,14.3094628153399,32.38675984828158,1,1
259,180,0.637222460447438,11.36613184385002,99.83114646125725,20.32898366115242,0.6149601206681226,1000,91.63988940457641,86.43722698002283,91.48515220841685,0,24.83906186860071,24.83906186860071,49.29270188665885,57.8754141389291,0,3.476616311174522,130.6,3,1.076372173339117,1.159169579005546,38.3776021720874,11.19593365533328,1.01520178609094,26.61386626157022,3.499025514984044,6.874127575262351,10.37315309024639,-78.94560198024703,1,1
260,220,0.6071736050134524,21.57100682327524,97.65745218148417,16.70186798291467,0.7996298929994926,1000,99.91967466130136,91.16439482020367,97.57900850225492,2,62.05880643678258,62.05880643678258,40.24846524406746,48.635102625174,0,5.455004393358615,158.8,3,1.078273484166916,1.175463891462979,79.82239177907952,12.131613441986,1.778082274581935,62.26995033736903,8.186865557443001,17.17456781869146,25.36143337613446,64.39799040920383,1,1
261,100,0.3125347602928057,21.42958238559961,98.90997856781392,14.54314863263816,0.8541435061899713,1000,98.63443045133283,86.56469933402077,97.55929401989863,1,69.60105917304485,69.60105917304485,34.18602345459874,42.43109548453788,1,5.780512153753316,74.2,2,1.087148647520924,1.178739278685521,49.5383947596287,10.16923941329123,2.107294509911044,36.46506534719411,4.794199865640444,25.57606921078822,30.37026907642866,15.66675035595169,1,1
